"","ctname","prop.elder","Population","density","Latitude","pergdp","Meantem2020","fulldate","confirmed","pc1","pc2"
"509","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-16,36,"-0.89933410538186","0.141765950087044"
"510","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-17,43,"-0.89933410538186","0.141765950087044"
"511","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-18,45,"-0.89933410538186","0.141765950087044"
"512","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-19,52,"-0.89933410538186","0.141765950087044"
"513","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-20,64,"-0.89933410538186","0.141765950087044"
"514","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-21,69,"-0.89933410538186","0.141765950087044"
"515","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-22,75,"-0.89933410538186","0.141765950087044"
"516","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-23,82,"-0.89933410538186","0.141765950087044"
"517","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-24,129,"-0.89933410538186","0.141765950087044"
"518","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-25,222,"-0.89933410538186","0.141765950087044"
"519","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-26,292,"-0.89933410538186","0.141765950087044"
"520","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-27,393,"-0.89933410538186","0.141765950087044"
"521","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-28,490,"-0.89933410538186","0.141765950087044"
"522","Massachusetts-Norfolk",0.168534197,705388,614.1330321,42.169703,72174.16434,-2.833333333,2020-03-29,548,"-0.89933410538186","0.141765950087044"
"523","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-01,1,"-0.729972455377952","0.123877054500949"
"524","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-02,1,"-0.729972455377952","0.123877054500949"
"525","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-03,1,"-0.729972455377952","0.123877054500949"
"526","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-04,1,"-0.729972455377952","0.123877054500949"
"527","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-05,1,"-0.729972455377952","0.123877054500949"
"528","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-06,3,"-0.729972455377952","0.123877054500949"
"529","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-07,3,"-0.729972455377952","0.123877054500949"
"530","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-08,8,"-0.729972455377952","0.123877054500949"
"531","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-09,10,"-0.729972455377952","0.123877054500949"
"532","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-10,20,"-0.729972455377952","0.123877054500949"
"533","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-11,21,"-0.729972455377952","0.123877054500949"
"534","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-12,22,"-0.729972455377952","0.123877054500949"
"535","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-13,26,"-0.729972455377952","0.123877054500949"
"536","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-14,27,"-0.729972455377952","0.123877054500949"
"537","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-15,31,"-0.729972455377952","0.123877054500949"
"538","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-16,36,"-0.729972455377952","0.123877054500949"
"539","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-17,42,"-0.729972455377952","0.123877054500949"
"540","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-18,51,"-0.729972455377952","0.123877054500949"
"541","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-19,72,"-0.729972455377952","0.123877054500949"
"542","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-20,89,"-0.729972455377952","0.123877054500949"
"543","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-21,108,"-0.729972455377952","0.123877054500949"
"544","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-22,126,"-0.729972455377952","0.123877054500949"
"545","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-23,154,"-0.729972455377952","0.123877054500949"
"546","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-24,234,"-0.729972455377952","0.123877054500949"
"547","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-25,342,"-0.729972455377952","0.123877054500949"
"548","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-26,448,"-0.729972455377952","0.123877054500949"
"549","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-27,631,"-0.729972455377952","0.123877054500949"
"550","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-28,843,"-0.729972455377952","0.123877054500949"
"551","Massachusetts-Suffolk",0.119728412,807252,2581.854911,42.33196,140179.2421,-2.666666667,2020-03-29,940,"-0.729972455377952","0.123877054500949"
"552","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-01,0,"2.88694130612178","2.22751876684561"
"553","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-02,1,"2.88694130612178","2.22751876684561"
"554","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-03,2,"2.88694130612178","2.22751876684561"
"555","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-04,2,"2.88694130612178","2.22751876684561"
"556","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-05,2,"2.88694130612178","2.22751876684561"
"557","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-06,2,"2.88694130612178","2.22751876684561"
"558","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-07,2,"2.88694130612178","2.22751876684561"
"559","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-08,3,"2.88694130612178","2.22751876684561"
"560","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-09,3,"2.88694130612178","2.22751876684561"
"561","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-10,3,"2.88694130612178","2.22751876684561"
"562","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-11,3,"2.88694130612178","2.22751876684561"
"563","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-12,3,"2.88694130612178","2.22751876684561"
"564","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-13,3,"2.88694130612178","2.22751876684561"
"565","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-14,3,"2.88694130612178","2.22751876684561"
"566","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-15,3,"2.88694130612178","2.22751876684561"
"567","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-16,5,"2.88694130612178","2.22751876684561"
"568","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-17,7,"2.88694130612178","2.22751876684561"
"569","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-18,7,"2.88694130612178","2.22751876684561"
"570","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-19,9,"2.88694130612178","2.22751876684561"
"571","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-20,12,"2.88694130612178","2.22751876684561"
"572","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-21,13,"2.88694130612178","2.22751876684561"
"573","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-22,15,"2.88694130612178","2.22751876684561"
"574","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-23,20,"2.88694130612178","2.22751876684561"
"575","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-24,21,"2.88694130612178","2.22751876684561"
"576","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-25,22,"2.88694130612178","2.22751876684561"
"577","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-26,23,"2.88694130612178","2.22751876684561"
"578","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-27,26,"2.88694130612178","2.22751876684561"
"579","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-28,28,"2.88694130612178","2.22751876684561"
"580","New Hampshire-Grafton",0.206780567,89786,19.83669146,43.926488,66711.41223,-8.555555556,2020-03-29,29,"2.88694130612178","2.22751876684561"
"581","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-01,0,"-0.961800264572133","0.245594495244984"
"582","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-02,1,"-0.961800264572133","0.245594495244984"
"583","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-03,1,"-0.961800264572133","0.245594495244984"
"584","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-04,1,"-0.961800264572133","0.245594495244984"
"585","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-05,4,"-0.961800264572133","0.245594495244984"
"586","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-06,5,"-0.961800264572133","0.245594495244984"
"587","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-07,12,"-0.961800264572133","0.245594495244984"
"588","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-08,13,"-0.961800264572133","0.245594495244984"
"589","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-09,20,"-0.961800264572133","0.245594495244984"
"590","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-10,36,"-0.961800264572133","0.245594495244984"
"591","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-11,43,"-0.961800264572133","0.245594495244984"
"592","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-12,95,"-0.961800264572133","0.245594495244984"
"593","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-13,154,"-0.961800264572133","0.245594495244984"
"594","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-14,183,"-0.961800264572133","0.245594495244984"
"595","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-15,329,"-0.961800264572133","0.245594495244984"
"596","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-16,463,"-0.961800264572133","0.245594495244984"
"597","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-17,814,"-0.961800264572133","0.245594495244984"
"598","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-18,2009,"-0.961800264572133","0.245594495244984"
"599","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-19,3954,"-0.961800264572133","0.245594495244984"
"600","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-20,5151,"-0.961800264572133","0.245594495244984"
"601","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-21,8115,"-0.961800264572133","0.245594495244984"
"602","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-22,9654,"-0.961800264572133","0.245594495244984"
"603","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-23,12339,"-0.961800264572133","0.245594495244984"
"604","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-24,14776,"-0.961800264572133","0.245594495244984"
"605","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-25,20011,"-0.961800264572133","0.245594495244984"
"606","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-26,23112,"-0.961800264572133","0.245594495244984"
"607","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-27,26697,"-0.961800264572133","0.245594495244984"
"608","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-28,30765,"-0.961800264572133","0.245594495244984"
"609","New York-New York",0.165102127,1628701,18720.9738,40.776557,368540.6003,-0.277777778,2020-03-29,33768,"-0.961800264572133","0.245594495244984"
"610","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-01,0,"-0.321556316139072","1.86024976953572"
"611","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-02,0,"-0.321556316139072","1.86024976953572"
"612","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-03,1,"-0.321556316139072","1.86024976953572"
"613","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-04,10,"-0.321556316139072","1.86024976953572"
"614","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-05,18,"-0.321556316139072","1.86024976953572"
"615","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-06,19,"-0.321556316139072","1.86024976953572"
"616","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-07,57,"-0.321556316139072","1.86024976953572"
"617","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-08,83,"-0.321556316139072","1.86024976953572"
"618","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-09,98,"-0.321556316139072","1.86024976953572"
"619","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-10,108,"-0.321556316139072","1.86024976953572"
"620","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-11,121,"-0.321556316139072","1.86024976953572"
"621","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-12,148,"-0.321556316139072","1.86024976953572"
"622","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-13,158,"-0.321556316139072","1.86024976953572"
"623","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-14,178,"-0.321556316139072","1.86024976953572"
"624","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-15,196,"-0.321556316139072","1.86024976953572"
"625","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-16,220,"-0.321556316139072","1.86024976953572"
"626","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-17,380,"-0.321556316139072","1.86024976953572"
"627","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-18,538,"-0.321556316139072","1.86024976953572"
"628","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-19,798,"-0.321556316139072","1.86024976953572"
"629","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-20,1091,"-0.321556316139072","1.86024976953572"
"630","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-21,1385,"-0.321556316139072","1.86024976953572"
"631","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-22,1873,"-0.321556316139072","1.86024976953572"
"632","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-23,2894,"-0.321556316139072","1.86024976953572"
"633","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-24,3891,"-0.321556316139072","1.86024976953572"
"634","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-25,4691,"-0.321556316139072","1.86024976953572"
"635","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-26,5944,"-0.321556316139072","1.86024976953572"
"636","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-27,7187,"-0.321556316139072","1.86024976953572"
"637","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-28,7875,"-0.321556316139072","1.86024976953572"
"638","New York-Westchester",0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020-03-29,8519,"-0.321556316139072","1.86024976953572"
"639","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-01,0,"-0.96904700275758","0.0915495214248768"
"640","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-02,0,"-0.96904700275758","0.0915495214248768"
"641","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-03,1,"-0.96904700275758","0.0915495214248768"
"642","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-04,1,"-0.96904700275758","0.0915495214248768"
"643","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-05,1,"-0.96904700275758","0.0915495214248768"
"644","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-06,1,"-0.96904700275758","0.0915495214248768"
"645","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-07,1,"-0.96904700275758","0.0915495214248768"
"646","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-08,1,"-0.96904700275758","0.0915495214248768"
"647","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-09,6,"-0.96904700275758","0.0915495214248768"
"648","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-10,7,"-0.96904700275758","0.0915495214248768"
"649","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-11,8,"-0.96904700275758","0.0915495214248768"
"650","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-12,8,"-0.96904700275758","0.0915495214248768"
"651","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-13,8,"-0.96904700275758","0.0915495214248768"
"652","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-14,14,"-0.96904700275758","0.0915495214248768"
"653","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-15,14,"-0.96904700275758","0.0915495214248768"
"654","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-16,15,"-0.96904700275758","0.0915495214248768"
"655","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-17,15,"-0.96904700275758","0.0915495214248768"
"656","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-18,17,"-0.96904700275758","0.0915495214248768"
"657","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-19,23,"-0.96904700275758","0.0915495214248768"
"658","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-20,23,"-0.96904700275758","0.0915495214248768"
"659","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-21,33,"-0.96904700275758","0.0915495214248768"
"660","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-22,40,"-0.96904700275758","0.0915495214248768"
"661","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-23,46,"-0.96904700275758","0.0915495214248768"
"662","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-24,54,"-0.96904700275758","0.0915495214248768"
"663","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-25,84,"-0.96904700275758","0.0915495214248768"
"664","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-26,105,"-0.96904700275758","0.0915495214248768"
"665","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-27,123,"-0.96904700275758","0.0915495214248768"
"666","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-28,133,"-0.96904700275758","0.0915495214248768"
"667","North Carolina-Wake",0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020-03-29,146,"-0.96904700275758","0.0915495214248768"
"668","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-01,0,"1.72650388525599","1.29005624645235"
"669","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-02,1,"1.72650388525599","1.29005624645235"
"670","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-03,1,"1.72650388525599","1.29005624645235"
"671","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-04,1,"1.72650388525599","1.29005624645235"
"672","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-05,1,"1.72650388525599","1.29005624645235"
"673","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-06,1,"1.72650388525599","1.29005624645235"
"674","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-07,1,"1.72650388525599","1.29005624645235"
"675","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-08,1,"1.72650388525599","1.29005624645235"
"676","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-09,1,"1.72650388525599","1.29005624645235"
"677","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-10,1,"1.72650388525599","1.29005624645235"
"678","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-11,2,"1.72650388525599","1.29005624645235"
"679","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-12,2,"1.72650388525599","1.29005624645235"
"680","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-13,2,"1.72650388525599","1.29005624645235"
"681","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-14,2,"1.72650388525599","1.29005624645235"
"682","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-15,2,"1.72650388525599","1.29005624645235"
"683","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-16,2,"1.72650388525599","1.29005624645235"
"684","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-17,2,"1.72650388525599","1.29005624645235"
"685","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-18,2,"1.72650388525599","1.29005624645235"
"686","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-19,2,"1.72650388525599","1.29005624645235"
"687","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-20,2,"1.72650388525599","1.29005624645235"
"688","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-21,2,"1.72650388525599","1.29005624645235"
"689","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-22,2,"1.72650388525599","1.29005624645235"
"690","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-23,2,"1.72650388525599","1.29005624645235"
"691","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-24,2,"1.72650388525599","1.29005624645235"
"692","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-25,2,"1.72650388525599","1.29005624645235"
"693","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-26,2,"1.72650388525599","1.29005624645235"
"694","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-27,3,"1.72650388525599","1.29005624645235"
"695","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-28,4,"1.72650388525599","1.29005624645235"
"696","Oregon-Umatilla",0.156354817,77516,9.313801632,45.5912,43459.07633,1.055555556,2020-03-29,4,"1.72650388525599","1.29005624645235"
